Geneid	1AS	1AW	1BS	1BW	1CS	1CW	1DS	1DW	2AS	2AW	2BS	2BW	2CS	2CW	2DS	2DW	3AS	3AW	3BS	3BW	3CS	3CW	3DS	3DW
evm.model.scf7180000355102.2	26	182	50	0	0	0	0	0	396	0	0	0	0	298	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000355102.1	37	277	81	0	0	0	0	0	609	0	0	0	0	458	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000349905.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349905.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349905.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349905.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349905.2	6	37	7	0	0	0	0	0	52	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345720.7	110	936	228	0	0	0	0	0	1667	0	0	0	0	587	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000345720.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345720.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345720.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345720.8	39	280	92	0	0	0	0	0	523	0	0	0	0	148	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000345720.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345720.9	125	884	217	0	0	0	0	0	2216	0	0	0	0	1757	0	0	0	0	0	0	0	0	23	0
evm.model.scf7180000352454.1	67	254	105	0	0	0	0	0	682	0	0	0	0	191	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000354740.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354740.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354740.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354740.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000352576.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000352576.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000352576.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000352576.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000352576.8	37	194	88	0	0	0	0	0	573	0	0	0	0	292	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000352576.6	33	1036	82	0	0	0	0	0	763	0	0	0	0	466	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000352576.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000352576.5	47	412	94	0	0	0	0	0	758	0	0	0	0	525	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000352576.11	0	17	3	0	0	0	0	0	27	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354074.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354074.1	94	589	178	0	0	0	0	0	1215	0	0	0	0	574	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000355125.4	79	607	168	0	0	0	0	0	1379	0	0	0	0	790	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000355125.1	41	397	111	0	0	0	0	0	700	0	0	0	0	449	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000355125.3	9	75	23	0	0	0	0	0	190	0	0	0	0	102	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355125.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353976.2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353976.5	5	59	19	0	0	0	0	0	185	0	0	0	0	105	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353976.1	12	126	23	0	0	0	0	0	190	0	0	0	0	43	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353976.4	23	105	49	0	0	0	0	0	294	0	0	0	0	96	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355308.4	9	90	15	0	0	0	0	0	209	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355308.8	7	147	36	0	0	0	0	0	248	0	0	0	0	131	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355308.9	46	295	89	0	0	0	0	0	584	0	0	0	0	320	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355308.3	61	562	134	0	0	0	0	0	1114	0	0	0	0	563	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000355308.1	188	1316	393	0	0	0	0	0	2617	0	0	0	0	1424	0	0	0	0	0	0	0	0	22	0
evm.model.scf7180000355308.5	10	89	29	0	0	0	0	0	184	0	0	0	0	52	0	0	0	0	0	2	0	0	4	0
evm.model.scf7180000355308.2	79	448	118	0	0	0	0	0	1173	0	0	0	0	636	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000355308.7	46	193	95	0	0	0	0	0	651	0	0	0	0	305	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000357304.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.5	73	324	81	0	0	0	0	0	605	0	0	0	0	394	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000357304.29	6	8	2	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.14	10	58	19	0	0	0	0	0	200	0	0	0	0	71	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000357304.11	0	15	9	0	0	0	0	0	44	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.6	117	914	347	0	0	0	0	0	2152	0	0	0	0	1309	0	0	0	0	0	0	0	0	15	0
evm.model.scf7180000357304.28	3	38	5	0	0	0	0	0	53	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.7	4	11	0	0	0	0	0	0	51	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.4	94	523	136	0	0	0	0	0	1206	0	0	0	0	721	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000357304.15	14	148	53	0	0	0	0	0	233	0	0	0	0	114	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000357304.3	23	268	77	0	0	0	0	0	646	0	0	0	0	447	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000357304.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.12	6	30	15	0	0	0	0	0	82	0	0	0	0	65	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000357304.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357304.13	74	415	131	0	0	0	0	0	1058	0	0	0	0	566	0	0	0	0	0	1	0	0	5	0
evm.model.scf7180000357304.27	59	366	44	0	0	0	0	0	753	0	0	0	0	321	0	0	0	0	0	1	0	0	2	0
evm.model.scf7180000357304.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355299.7	67	356	128	0	0	0	0	0	964	0	0	0	0	470	0	0	0	0	0	0	0	0	10	0
evm.model.scf7180000355299.5	88	450	148	0	0	0	0	0	782	0	0	0	0	625	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000355299.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355299.10	107	366	233	0	0	0	0	0	1277	0	0	0	0	308	0	0	0	0	0	0	0	0	20	0
evm.model.scf7180000355299.9	11	102	34	0	0	0	0	0	330	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355299.6	1	25	3	0	0	0	0	0	24	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355299.14	91	858	217	0	0	0	0	0	1623	0	0	0	0	908	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000355299.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355299.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355299.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355299.13	15	112	5	0	0	0	0	0	53	0	0	0	0	142	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000355299.8	304	1429	265	0	0	0	0	0	3535	0	0	0	0	729	0	0	0	0	0	0	0	0	26	0
evm.model.scf7180000356737.7	320	3772	698	0	0	0	0	0	6549	0	0	0	0	3561	0	0	0	0	0	0	0	0	75	0
evm.model.scf7180000356737.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356737.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356737.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356737.6	32	188	59	0	0	0	0	0	465	0	0	0	0	146	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000356737.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356737.15	2	33	9	0	0	0	0	0	69	0	0	0	0	38	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000356737.8	265	3240	605	0	0	0	0	0	5579	0	0	0	0	2940	0	0	0	0	0	0	0	0	68	0
evm.model.scf7180000356737.11	94	928	288	0	0	0	0	0	2943	0	0	0	0	290	0	0	0	0	0	0	0	0	26	0
evm.model.scf7180000356737.14	456	4253	1016	0	0	0	0	0	7901	0	0	0	0	5152	0	0	0	0	0	0	0	0	74	0
evm.model.scf7180000356737.12	207	1522	386	0	0	0	0	0	3029	0	0	0	0	2428	0	0	0	0	0	0	0	0	32	0
evm.model.scf7180000354178.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354178.1	62	338	92	0	0	0	0	0	839	0	0	0	0	439	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000354178.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353696.2	35	122	23	0	0	0	0	0	223	0	0	0	0	159	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000349025.1	54	334	104	0	0	0	0	0	806	0	0	0	0	350	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000354459.3	143	1489	514	0	0	0	0	0	3894	0	0	0	0	2231	0	0	0	0	0	2	0	0	13	0
evm.model.scf7180000354459.8	40	243	50	0	0	0	0	0	486	0	0	0	0	283	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000354459.2	18	83	45	0	0	0	0	0	231	0	0	0	0	109	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354459.4	26	85	33	0	0	0	0	0	211	0	0	0	0	80	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354459.1	34	197	49	0	0	0	0	0	392	0	0	0	0	147	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354343.9	32	403	60	0	0	0	0	0	383	0	0	0	0	117	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000354343.14	4	66	12	0	0	0	0	0	95	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354343.22	35	124	39	0	0	0	0	0	396	0	0	0	0	124	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000354343.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354343.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354343.11	122	789	244	0	0	0	0	0	1486	0	0	0	0	913	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000354343.23	32	89	68	0	0	0	0	0	300	0	0	0	0	47	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354343.13	18	165	46	0	0	0	0	0	284	0	0	0	0	163	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000354343.12	104	763	201	0	0	0	0	0	1344	0	0	0	0	925	0	0	0	0	0	0	0	0	15	0
evm.model.scf7180000354343.18	26	126	47	0	0	0	0	0	322	0	0	0	0	170	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000354343.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354343.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354343.10	120	779	219	0	0	0	0	0	1630	0	0	0	0	885	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000354343.17	23	159	40	0	0	0	0	0	328	0	0	0	0	130	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000354343.19	5	26	7	0	0	0	0	0	126	0	0	0	0	61	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000354343.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354343.15	38	413	42	0	0	0	0	0	352	0	0	0	0	209	0	0	0	0	0	0	0	0	7	0
evm.model.scf7180000354343.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353160.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353160.13_evm.model.scf7180000353160.15	17	137	35	0	0	0	0	0	176	0	0	0	0	108	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353160.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353160.10	35	166	45	0	0	0	0	0	469	0	0	0	0	164	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353160.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353160.2	6	32	16	0	0	0	0	0	90	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353160.11	4	42	7	0	0	0	0	0	49	0	0	0	0	26	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353160.9	22	124	58	0	0	0	0	0	358	0	0	0	0	137	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353160.12	16	261	30	0	0	0	0	0	253	0	0	0	0	84	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353160.3	61	412	127	0	0	0	0	0	1065	0	0	0	0	335	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000353160.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353160.21	3	24	3	0	0	0	0	0	87	0	0	0	0	18	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353160.1	37	263	62	0	0	0	0	0	606	0	0	0	0	294	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000353160.18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000349366.1_evm.model.scf7180000349366.2	6	32	4	0	0	0	0	0	65	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353529.7	255	1674	584	0	0	0	0	0	4024	0	0	0	0	2405	0	0	0	0	0	0	0	0	21	0
evm.model.scf7180000353529.3	33	393	84	0	0	0	0	0	684	0	0	0	0	312	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353529.6	6	21	16	0	0	0	0	0	59	0	0	0	0	21	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353529.11	1815	14173	3979	0	1	0	0	6	29771	6	3	3	0	20837	0	0	3	0	0	6	1	3	296	0
evm.model.scf7180000353529.5	7	21	11	0	0	0	0	0	86	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353529.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353529.4	758	5135	1472	0	1	0	0	2	11948	2	1	1	0	7212	0	0	1	0	0	0	1	1	99	0
evm.model.scf7180000353529.2	12	67	24	0	0	0	0	0	162	0	0	0	0	98	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354388.2	12	79	31	0	0	0	0	0	250	0	0	0	0	95	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000354388.4	19	65	20	0	0	0	0	0	186	0	0	0	0	39	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000354388.1	10	17	10	0	0	0	0	0	46	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354388.5	5	27	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000354388.6	72	397	105	0	0	0	0	0	1152	0	0	0	0	219	0	0	0	0	0	0	0	0	13	0
evm.model.scf7180000354388.3	8	3	0	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355582.2	75	474	133	0	0	0	0	0	1077	0	0	0	0	659	0	0	0	0	0	2	0	0	12	0
evm.model.scf7180000357069.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000357069.2	44	353	98	0	0	0	0	0	885	0	0	0	0	331	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000357069.1	9	54	12	0	0	0	0	0	141	0	0	0	0	76	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353820.4	74	610	179	0	0	0	0	0	1226	0	0	0	0	849	0	0	0	0	0	4	0	0	8	0
evm.model.scf7180000353820.2	9	38	13	0	0	0	0	0	89	0	0	0	0	49	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000353820.1	78	708	199	0	0	0	0	0	1536	0	0	0	0	971	0	0	0	0	0	0	0	0	12	0
evm.model.scf7180000353820.3	5	26	11	0	0	0	0	0	43	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345571.2	237	1705	460	0	0	0	0	0	3633	0	0	0	0	2009	0	0	0	0	0	0	0	0	49	0
evm.model.scf7180000345571.8	67	356	92	0	0	0	0	0	858	0	0	0	0	408	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000345571.3_evm.model.scf7180000345571.7	1502	12572	3636	0	0	0	0	0	27054	0	0	0	0	15511	0	0	0	0	0	0	0	0	234	0
evm.model.scf7180000345571.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345571.11	27	281	47	0	0	0	0	0	410	0	0	0	0	256	0	0	0	0	0	1	0	0	5	0
evm.model.scf7180000345571.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345571.9	1	11	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000345571.4	729	6345	1689	0	0	0	0	0	13284	0	0	0	0	7771	0	0	0	0	0	0	0	0	98	0
evm.model.scf7180000345571.5	841	6874	1885	0	0	0	0	0	14546	0	0	0	0	8681	0	0	0	0	0	0	0	0	115	0
evm.model.scf7180000354973.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000354973.2	4	34	7	0	0	0	0	0	95	0	0	0	0	37	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000355167.4	7	90	20	0	0	0	0	0	126	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355167.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355167.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355167.5	0	3	1	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000355167.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000350850.4	17	305	80	0	0	0	0	0	538	0	0	0	0	342	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000350850.2	14	186	31	0	0	0	0	0	314	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000350850.3	45	173	62	0	0	0	0	0	427	0	0	0	0	184	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000350850.5	2	72	25	0	0	0	0	0	122	0	0	0	0	54	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000350850.1	2	4	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353195.1	52	214	89	0	0	0	0	0	627	0	0	0	0	277	0	0	0	0	0	0	0	0	2	0
evm.model.scf7180000353195.6	26	111	30	0	0	0	0	0	201	0	0	0	0	170	0	0	0	0	0	1	0	0	4	0
evm.model.scf7180000353195.2	55	314	87	0	0	0	0	0	777	0	0	0	0	347	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000353195.8	177	1202	292	0	0	0	0	0	2369	0	0	0	0	1348	0	0	0	0	0	0	0	0	19	0
evm.model.scf7180000353195.5	89	335	150	0	0	0	0	0	1186	0	0	0	0	442	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000353195.3	28	134	40	0	0	0	0	0	319	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000353195.7	6	25	6	0	0	0	0	0	65	0	0	0	0	30	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000353195.4	15	99	27	0	0	0	0	0	216	0	0	0	0	131	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000356955.10	90	558	116	0	0	0	0	0	1155	0	0	0	0	690	0	0	0	0	0	0	0	0	15	0
evm.model.scf7180000356955.9	8	54	19	0	0	0	0	0	172	0	0	0	0	82	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356955.27	29	348	71	0	0	0	0	0	611	0	0	0	0	373	0	0	0	0	0	0	0	0	4	0
evm.model.scf7180000356955.12	77	551	137	0	0	0	0	0	985	0	0	0	0	664	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000356955.15	154	845	248	0	0	0	0	0	1988	0	0	0	0	1093	0	0	0	0	0	8	0	0	21	0
evm.model.scf7180000356955.7	24	214	56	0	0	0	0	0	429	0	0	0	0	283	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000356955.23	63	329	110	0	0	0	0	0	730	0	0	0	0	307	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000356955.2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356955.17	19	62	18	0	0	0	0	0	130	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356955.25	0	4	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356955.20	137	1028	255	0	0	0	0	0	1669	0	0	0	0	1156	0	0	0	0	0	0	0	0	22	0
evm.model.scf7180000356955.14	5	73	18	0	0	0	0	0	160	0	0	0	0	89	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000356955.18	17	84	20	0	0	0	0	0	181	0	0	0	0	86	0	0	0	0	0	0	0	0	3	0
evm.model.scf7180000356955.24	10	97	28	0	0	0	0	0	132	0	0	0	0	96	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000356955.21	194	1064	298	0	0	0	0	0	2447	0	0	0	0	624	0	0	0	0	0	0	0	0	29	0
evm.model.scf7180000356955.11	67	472	155	0	0	0	0	0	955	0	0	0	0	457	0	0	0	0	0	0	0	0	11	0
evm.model.scf7180000356955.16	54	253	78	0	0	0	0	0	790	0	0	0	0	472	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000356955.19	3	10	3	0	0	0	0	0	37	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356955.3	4	26	3	0	0	0	0	0	35	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000356955.26	33	225	118	0	0	0	0	0	433	0	0	0	0	140	0	0	0	0	0	0	0	0	6	0
evm.model.scf7180000356955.28	24	159	27	0	0	0	0	0	319	0	0	0	0	150	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000350367.18	61	306	96	0	0	0	0	0	841	0	0	0	0	416	0	0	0	0	0	0	0	0	8	0
evm.model.scf7180000350367.6	2	10	1	0	0	0	0	0	21	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000350367.21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.model.scf7180000350367.25	120	748	178	0	0	0	0	0	1705	0	0	0	0	1353	0	0	0	0	0	0	0	0	9	0
evm.model.scf7180000350367.17	111	638	189	0	0	0	0	0	1594	0	0	0	0	1018	0	0	0	0	0	0	0	0	16	0
evm.model.scf7180000350367.16	163	973	261	0	0	0	0	0	2358	0	0	0	0	1260	0	0	0	0	0	0	0	0	14	0
evm.model.scf7180000350367.19	28	174	76	0	0	0	0	0	499	0	0	0	0	243	0	0	0	0	0	0	0	0	5	0
evm.model.scf7180000350367.1	78	431	143	0	0	0	0	0	1344	0	0	0	0	749	0	0	0	0	0	1	0	0	12	0
evm.model.scf7180000350367.5	48	223	55	0	0	0	0	0	502	0	0	0	0	258	0	0	0	0	0	0	0	0	1	0
evm.model.scf7180000350367.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
