ID,Description,GeneRatio,BgRatio,pvalue,OddsRatio,Count,TermSize,GeneIDs,p.adjust,TERM,ONTOLOGY
GO:0043170,macromolecule metabolic process,4/12,3900/8282,0.8947288824886885,0.5613845311002422,4,3900,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,macromolecule metabolic process,BP
GO:0032991,protein-containing complex,3/12,3164/8282,0.8958235506607547,0.5387909557361436,3,3164,Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,protein-containing complex,CC
GO:0070013,intracellular organelle lumen,3/12,3165/8282,0.8959762373081076,0.5385151685291544,3,3165,Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,intracellular organelle lumen,CC
GO:0031974,membrane-enclosed lumen,3/12,3169/8282,0.8965852632484456,0.5374137619818199,3,3169,Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,membrane-enclosed lumen,CC
GO:0043233,organelle lumen,3/12,3169/8282,0.8965852632484456,0.5374137619818199,3,3169,Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,organelle lumen,CC
GO:0008150,biological_process,11/12,7903/8282,0.8981486914356692,0.5269034811753667,11,7903,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___RNAseq.g41254.t1/Montipora_capitata_HIv3___RNAseq.g44775.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___TS.g16805.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.9984657427487308,biological_process,BP
GO:0043229,intracellular organelle,8/12,6479/8282,0.901725126511615,0.5560653491687292,8,6479,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.9984657427487308,intracellular organelle,CC
GO:0043226,organelle,8/12,6592/8282,0.9220778766771244,0.512170029972071,8,6592,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.9984657427487308,organelle,CC
GO:0044444,GO:0044444,6/12,5512/8282,0.9325591174554646,0.5020274537618051,6,5512,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1,0.9984657427487308,NA,NA
GO:0016043,cellular component organization,3/12,3549/8282,0.9429674789785754,0.4441128592952936,3,3549,Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.9984657427487308,cellular component organization,BP
GO:0071840,cellular component organization or biogenesis,3/12,3709/8282,0.9566220347177576,0.41055488546676333,3,3709,Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.9984657427487308,cellular component organization or biogenesis,BP
GO:0006807,nitrogen compound metabolic process,4/12,4578/8282,0.9660304032373939,0.4040644353822695,4,4578,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,nitrogen compound metabolic process,BP
GO:0044238,primary metabolic process,4/12,4814/8282,0.9787648540525576,0.35971078919345945,4,4814,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,primary metabolic process,BP
GO:0005737,cytoplasm,6/12,6163/8282,0.9838369228311842,0.3432158004841576,6,6163,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1,0.9984657427487308,cytoplasm,CC
GO:0044237,cellular metabolic process,4/12,4979/8282,0.9851214867778839,0.3312000962735194,4,4979,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,cellular metabolic process,BP
GO:0071704,organic substance metabolic process,4/12,5028/8282,0.9866753085050646,0.3230938858730049,4,5028,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,organic substance metabolic process,BP
GO:0044424,GO:0044424,8/12,7274/8282,0.9899713267837725,0.27640589948283245,8,7274,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.9984657427487308,NA,NA
GO:0005622,intracellular anatomical structure,8/12,7292/8282,0.9907097883276823,0.2707966914350417,8,7292,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.9984657427487308,intracellular anatomical structure,CC
GO:0008152,metabolic process,4/12,5250/8282,0.9921461178103335,0.28826471403846265,4,5250,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,metabolic process,BP
GO:0044464,GO:0044464,9/12,7703/8282,0.992558275445895,0.22466218923385411,9,7703,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___TS.g16805.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.9984657427487308,NA,NA
GO:0005623,GO:0005623,9/12,7706/8282,0.992694120816447,0.22340603184864838,9,7706,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___TS.g16805.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.9984657427487308,NA,NA
GO:0044422,GO:0044422,4/12,5314/8282,0.99331911485441,0.27876459594454017,4,5314,Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,NA,NA
GO:0005575,cellular_component,9/12,7871/8282,0.9978482800002058,0.15577391468594012,9,7871,Montipora_capitata_HIv3___TS.g13493.t1/Montipora_capitata_HIv3___RNAseq.g25591.t1/Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g49974.t1/Montipora_capitata_HIv3___TS.g16805.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1/Montipora_capitata_HIv3___RNAseq.g2578.t1/Montipora_capitata_HIv3___RNAseq.g43134.t1,0.9984657427487308,cellular_component,CC
GO:0044446,GO:0044446,3/12,5184/8282,0.9984657427487308,0.19877840821447632,3,5184,Montipora_capitata_HIv3___TS.g14965.t1/Montipora_capitata_HIv3___RNAseq.g29751.t1/Montipora_capitata_HIv3___RNAseq.g44164.t1,0.9984657427487308,NA,NA
