gene,signed_logP
SCF082_s12_g658,0.427340653097285
SCF082_s12_g659,-0.639489074615588
SCF082_s12_g660,0.301772054794606
SCF082_s12_g661,0.331023058408853
SCF082_s13_g662,0.609865459132922
SCF082_s13_g663,-0.358772608315582
SCF082_s13_g664,0.828081104174019
SCF082_s13_g665,-0.952058127827655
SCF082_s13_g666,0.798923184663872
SCF082_s13_g667,-0.200393187891784
SCF082_s13_g668,-0.0330344615415897
SCF082_s13_g669,-0.324984784569261
SCF082_s13_g670,0.659236913394174
SCF082_s13_g671,0.0127925176042292
SCF082_s13_g672,-0.624106151134463
SCF082_s13_g678,0.754357249601207
SCF082_s13_g679,-0.0434448915249319
SCF082_s13_g682,-0.140774926954583
SCF082_s13_g684,0.0413698558587846
SCF082_s13_g685,0.518077227926793
SCF082_s13_g686,-0.294153489898344
SCF082_s13_g687,-0.332912721769281
SCF082_s13_g688,-1.59915725651443
SCF082_s13_g689,-0.322657344488715
SCF082_s13_g690,-0.147357087343529
SCF082_s13_g693,0.390253192123929
SCF082_s13_g694,-1.50989332719453
SCF082_s13_g696,-0.0149684277211169
SCF082_s13_g697,0.202130021108581
SCF082_s13_g698,0.191311786530063
SCF082_s13_g699,0.736738563219201
SCF082_s13_g700,0.968202930847121
SCF082_s13_g701,-1.24526664495562
SCF082_s13_g702,-0.424909832980134
SCF082_s13_g703,-0.00890904582821417
SCF082_s13_g704,-0.37593335121321
SCF082_s13_g705,0.160996156020109
SCF082_s13_g706,-0.00801028213331133
SCF082_s14_g708,-0.400715620118044
SCF082_s14_g709,-0.512791415330458
SCF082_s14_g710,-0.00916210865959349
SCF082_s14_g711,-0.0795446731520371
SCF082_s14_g712,0.265011199795544
SCF082_s14_g713,0.895687420549853
SCF082_s14_g714,-0.276479681933853
SCF082_s14_g715,0.352008089918077
SCF082_s14_g717,-0.506495438096295
SCF082_s14_g719,0.130405447092125
SCF082_s14_g720,-0.136389812178816
SCF082_s14_g721,-0.195078132513038
SCF082_s14_g723,0.308345355958025
SCF082_s14_g724,0.00678591568411791
SCF082_s14_g726,0.176089913862465
SCF082_s14_g727,-1.12697955206745
SCF082_s14_g728,-0.246195315171832
SCF082_s14_g729,-0.331165051012996
SCF082_s14_g731,0.689400496492579
SCF082_s14_g732,-0.271299855268834
SCF082_s14_g733,-0.0822836358293839
SCF082_s14_g734,-0.556803980626657
SCF082_s14_g735,-0.342772002943564
SCF082_s14_g740,0.0887618996118776
SCF082_s14_g741,0.0915747168257964
SCF082_s14_g745,-0.16423720174204
SCF082_s14_g746,0.253491175583546
SCF082_s14_g747,-0.515779296134465
SCF082_s14_g748,0.273546027209681
SCF082_s14_g750,-0.332761014467813
SCF082_s15_g752,1.21544519623737
SCF082_s15_g754,0.00759800200841892
SCF082_s15_g755,1.30042457062197
SCF082_s15_g756,-0.0794879579259721
SCF082_s15_g757,-0.572098702768201
SCF082_s15_g759,0.285409381005405
SCF082_s15_g760,-0.506495438096295
SCF082_s15_g763,0.0766917032084894
SCF082_s15_g765,0.570253000734069
SCF082_s15_g766,0.0351865139348535
SCF082_s15_g769,0.282670997152862
SCF082_s15_g770,0.117399972682182
SCF082_s15_g775,0.0697926714897794
SCF082_s15_g776,0.0564291391818206
SCF082_s15_g780,-0.540823389974316
SCF082_s15_g782,-0.0965643636005612
SCF082_s16_g783,-0.100135448679401
SCF082_s16_g784,-0.70026810994077
SCF082_s16_g785,0.152013605147039
SCF082_s16_g787,-0.479445010579427
SCF082_s16_g788,-0.333222719345947
SCF082_s16_g789,-0.156370133681116
SCF082_s16_g790,-0.192093384010133
SCF082_s16_g791,-0.298627938522815
SCF082_s16_g792,-0.174102334957993
SCF082_s16_g793,-0.490318258060126
SCF082_s16_g794,0.503729212510615
SCF082_s16_g795,0.382026642832348
SCF082_s16_g797,-1.16297936057697
SCF082_s16_g798,0.254189255869201
SCF082_s16_g799,-0.517843186302924
SCF082_s16_g800,-0.0283764031236206
SCF082_s16_g802,0.192299602641693
SCF082_s16_g803,0.0326773830765233
SCF082_s16_g806,-1.29946454617414
SCF082_s16_g807,-0.0694558417155684
SCF082_s16_g808,-0.290117096386182
SCF082_s16_g809,-0.671589889821762
SCF082_s16_g810,-0.208899642189589
