"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1 0.995024078920962 2 74 "GO:0002832" "negative regulation of response to biotic stimulus" 0.997563125337262
506 0.201549834318941 5 26 "GO:0002920;GO:0002759;GO:0002784" "regulation of humoral immune response" 0.476709173345669
196 0.672739555481043 2 19 "GO:0002922;GO:0002225;GO:0002760" "positive regulation of humoral immune response" 0.84880373066594
544 0.139788007180255 3 30 "GO:0002931" "response to ischemia" 0.394861903682132
1122 0.044854897214305 3 13 "GO:0002946" "tRNA C5-cytosine methylation" 0.209532514554871
2 0.983577380901585 3 381 "GO:0003002;GO:0007389" "pattern specification process" 0.993806009466764
276 0.26148443843085 4 68 "GO:0003007;GO:0035050" "heart morphogenesis" 0.545492020230965
382 1.14960844016854e-05 2 585 "GO:0003008;GO:0050877" "system process" 0.000781733739314607
984 4.11959693642541e-06 3 90 "GO:0003012;GO:0006936" "muscle system process" 0.00032370877260445
861 7.21377562896272e-06 3 112 "GO:0003013;GO:0008015" "circulatory system process" 0.000522354335740698
