"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-60 0.598804909321955 3 208 "GO:0010008;GO:0044440" "obsolete endosomal part" 0.829101238985667
-474 0.252362833429319 2 15 "GO:0010287" "plastoglobule" 0.616719874007771
549 0.0701921632783876 2 28 "GO:0010319" "stromule" 0.375729058431782
90 0.447173795846948 4 188 "GO:0010494" "cytoplasmic stress granule" 0.746563659163281
-438 0.148744356568884 2 28 "GO:0012507" "ER to Golgi transport vesicle membrane" 0.518360395408847
912 0.0332767497839455 2 14 "GO:0012510;GO:0030130" "trans-Golgi network transport vesicle membrane" 0.275249777978289
95 0.57329683431657 4 92 "GO:0014069;GO:0099572;GO:0032279;GO:0098984" "postsynaptic specialization" 0.813442965882591
293 0.301714388532195 2 32 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.634447082276577
-94 0.678303645213139 4 50 "GO:0015030" "Cajal body" 0.864108366736985
84 0.465899161317763 2 203 "GO:0015629" "actin cytoskeleton" 0.752112695681017
-1439 2.79010324928009e-26 4 143 "GO:0015934;GO:0022625" "large ribosomal subunit" 5.45000168026044e-24
-1089 5.03652841779521e-10 4 85 "GO:0015935;GO:0022627" "small ribosomal subunit" 4.21629378975428e-08
191 0.668124744532388 4 13 "GO:0016028" "rhabdomere" 0.864108366736985
-264 0.537736535742367 2 14 "GO:0016222" "procollagen-proline 4-dioxygenase complex" 0.788531410184669
263 0.332498016968558 3 35 "GO:0016234" "inclusion body" 0.647321720742774
-101 0.835355380459498 2 11 "GO:0016235" "aggresome" 0.952050325556882
182 0.578372739656527 4 24 "GO:0016281" "eukaryotic translation initiation factor 4F complex" 0.817014610037374
218 0.456662344829071 2 30 "GO:0016282;GO:0070993" "cytosolic translation preinitiation complex" 0.750313912794359
391 0.0334961785178516 4 77 "GO:0016323" "basolateral plasma membrane" 0.275249777978289
198 0.179634350929157 4 120 "GO:0016324" "apical plasma membrane" 0.551816077171654
338 0.256731772184321 2 29 "GO:0016328" "lateral plasma membrane" 0.616719874007771
194 0.311094730421499 2 71 "GO:0016363" "nuclear matrix" 0.639654428164907
81 0.850977987245136 3 14 "GO:0016442;GO:0031332" "RNAi effector complex" 0.952709767822639
-1 0.995917530825768 2 39 "GO:0016459" "myosin complex" 0.996350072633961
77 0.821927781506574 3 22 "GO:0016460;GO:0032982" "myosin II complex" 0.949412562313113
488 0.153843497532325 3 22 "GO:0016461" "unconventional myosin complex" 0.518360395408847
64 0.822604582509007 2 32 "GO:0016469" "proton-transporting two-sector ATPase complex" 0.949412562313113
738 0.00522695566974295 2 37 "GO:0016528;GO:0016529" "sarcoplasm" 0.0928180612869506
-109 0.679256203042158 2 37 "GO:0016591" "RNA polymerase II, holoenzyme" 0.864108366736985
-518 0.26310575160444 2 12 "GO:0016592" "mediator complex" 0.616719874007771
391 0.182276135278394 3 30 "GO:0016605" "PML body" 0.551816077171654
184 0.0712413579281972 4 258 "GO:0016607;GO:0140168" "nuclear ribonucleoprotein granule" 0.375729058431782
524 0.278264941768368 3 11 "GO:0016939;GO:0030993" "axonemal heterotrimeric kinesin-II complex" 0.62237883922238
-281 0.293358574719009 3 36 "GO:0017053" "transcription repressor complex" 0.633946620113092
779 0.0600121654134078 2 15 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 0.360967200430402
378 0.331600148978587 2 17 "GO:0017119" "Golgi transport complex" 0.647321720742774
-372 0.153662872479641 2 38 "GO:0019005" "SCF ubiquitin ligase complex" 0.518360395408847
-493 0.250062916324565 2 14 "GO:0019773" "proteasome core complex, alpha-subunit complex" 0.616719874007771
10 0.968910684911503 3 38 "GO:0019897" "extrinsic component of plasma membrane" 0.996350072633961
-151 0.291927923955042 2 128 "GO:0019898" "extrinsic component of membrane" 0.633946620113092
-1183 2.25132581348816e-30 3 252 "GO:0022626;GO:0044391" "cytosolic ribosome" 1.31927692670406e-27
-480 0.151851167910129 2 23 "GO:0030014;GO:0030015" "CCR4-NOT complex" 0.518360395408847
66 0.623608367004715 2 147 "GO:0030016;GO:0043292;GO:0030017;GO:0044449" "contractile muscle fiber" 0.843959591373587
538 0.00156989526353174 2 90 "GO:0030018;GO:0031674" "I band" 0.0480035477181745
