"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
561 0.186073740759251 2 29 "GO:0001964" "startle response" 0.598331341025836
103 0.866100752352701 2 14 "GO:0001967" "suckling behavior" 0.967856095809757
-139 0.891865528787115 2 5 "GO:0001973;GO:0035588" "G protein-coupled adenosine receptor signaling pathway" 0.976255593367134
367 0.484266909734588 2 19 "GO:0001974" "blood vessel remodeling" 0.827857010267616
1019 0.084153500796399 2 15 "GO:0001975" "response to amphetamine" 0.450566514616674
1574 0.022254677184247 4 11 "GO:0001976" "nervous system process involved in regulation of systemic arterial blood pressure" 0.26498153765989
487 0.250936836076032 5 29 "GO:0001990;GO:0003081" "regulation of systemic arterial blood pressure by hormone" 0.665098780779926
531 0.337849989181729 2 17 "GO:0001991" "regulation of systemic arterial blood pressure by circulatory renin-angiotensin" 0.739743757258783
993 0.0923043801578754 3 15 "GO:0002002;GO:0002003" "regulation of angiotensin levels in blood" 0.468186476974061
268 0.00177922887841514 3 783 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.0668400153522265
954 0.00137962483579342 2 59 "GO:0002011" "morphogenesis of an epithelial sheet" 0.056261354599318
1644 0.0777794341925768 7 6 "GO:0002016" "regulation of blood volume by renin-angiotensin" 0.442254715239111
-111 0.846230233085163 3 16 "GO:0002021" "response to dietary excess" 0.962770101731808
-1648 0.106489241451823 2 5 "GO:0002023" "reduction of food intake in response to dietary excess" 0.496491495069741
894 0.0801405926703277 2 20 "GO:0002026" "regulation of the force of heart contraction" 0.445477844883744
1161 0.000170254828050955 2 55 "GO:0002027" "regulation of heart rate" 0.0140710607889172
789 0.0180669074868171 5 47 "GO:0002028" "regulation of sodium ion transport" 0.245019353465039
2297 0.000494528524360424 2 12 "GO:0002029" "desensitization of G protein-coupled receptor signaling pathway" 0.028855843113725
2857 0.00217858480469277 3 6 "GO:0002031" "G protein-coupled receptor internalization" 0.0757651398661718
614 0.547503169731153 4 5 "GO:0002036" "regulation of L-glutamate import across plasma membrane" 0.850523913546452
-138 0.695343439726377 3 42 "GO:0002040" "sprouting angiogenesis" 0.91643870562125
